__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781198451.101367,-2.615382026,18.964778598,0.000000000,,,,,
1781198451.101454,,,,1781198451.101156235,-1.778290757,-2.761108740,-0.291784536,-1.074195214
1781198451.102590,-2.585488281,18.941814252,0.000000000,,,,,
1781198451.102675,,,,1781198451.102329493,-1.781337422,-2.763958680,-0.292945588,-1.053315974
1781198451.103332,-2.548582202,18.912110644,0.000000000,,,,,
1781198451.103482,,,,1781198451.103240013,-1.783593524,-2.766037416,-0.293792137,-1.037890424
1781198451.106746,,,,1781198451.104459524,-1.787110100,-2.769238825,-0.295079664,-1.013903616
1781198451.106864,-2.521050979,18.889169555,0.000000000,,,,,
1781198451.106871,,,,1781198451.104950190,-1.789029726,-2.770955295,-0.295773016,-1.000844019
1781198451.106879,-2.477701031,18.851355668,0.000000000,,,,,
1781198451.107073,-2.453890232,18.830007404,0.000000000,,,,,
1781198451.107403,,,,1781198451.107041836,-1.794322876,-2.775634876,-0.297613152,-0.964935100
1781198451.107724,-2.387317411,18.766778487,0.000000000,,,,,
1781198451.107832,,,,1781198451.107597113,-1.796216055,-2.777262241,-0.298262199,-0.952142332
1781198451.108258,-2.363360823,18.743429108,0.000000000,,,,,
1781198451.108486,,,,1781198451.108093500,-1.797896733,-2.778691708,-0.298831241,-0.940805462
1781198451.109701,-2.341996854,18.722225718,0.000000000,,,,,
1781198451.109868,,,,1781198451.109348059,-1.800647598,-2.781008320,-0.299743530,-0.922286167
1781198451.110243,-2.306787421,18.686339559,0.000000000,,,,,
1781198451.110516,,,,1781198451.110090494,-1.803190762,-2.783116223,-0.300570697,-0.905210907
1781198451.111557,-2.274024887,18.652104804,0.000000000,,,,,
1781198451.111636,,,,1781198451.111243725,-1.806100361,-2.785491567,-0.301495888,-0.885727758
1781198451.112439,-2.236275386,18.611602395,0.000000000,,,,,
1781198451.112666,,,,1781198451.112321377,-1.809325248,-2.788078200,-0.302495483,-0.864200276
1781198451.113292,-2.194114980,18.565087428,0.000000000,,,,,
1781198451.113386,,,,1781198451.113124371,-1.811553787,-2.789830876,-0.303173966,-0.849370335
1781198451.115223,-2.164825546,18.532130836,0.000000000,,,,,
1781198451.115374,,,,1781198451.114838600,-1.815294359,-2.792730435,-0.304278363,-0.824548474
1781198451.115679,-2.115258771,18.474755142,0.000000000,,,,,
1781198451.116060,-2.071200137,18.422446287,0.000000000,,,,,
1781198451.116111,,,,1781198451.115578413,-1.818595459,-2.795228507,-0.305226369,-0.802730213
1781198451.116144,,,,1781198451.116000652,-1.819991088,-2.796262253,-0.305622427,-0.793535478
1781198451.117270,-2.052515747,18.399999107,0.000000000,,,,,
1781198451.117495,,,,1781198451.117159605,-1.822840650,-2.798352330,-0.306411404,-0.774798758
1781198451.118125,-2.014145348,18.353023952,0.000000000,,,,,
1781198451.118205,,,,1781198451.118003368,-1.825484675,-2.800254104,-0.307126614,-0.757469668
1781198451.119101,-1.978353302,18.308404485,0.000000000,,,,,
1781198451.119430,,,,1781198451.118977785,-1.828269810,-2.802220395,-0.307861380,-0.739272890
1781198451.120202,-1.940446273,18.260285562,0.000000000,,,,,
1781198451.120281,,,,1781198451.120060682,-1.831106946,-2.804183644,-0.308590648,-0.720798028
1781198451.121193,-1.901623891,18.210118675,0.000000000,,,,,
1781198451.121283,,,,1781198451.120975018,-1.833858004,-2.806048002,-0.309279817,-0.702944773
1781198451.122334,-1.863788868,18.160401563,0.000000000,,,,,
1781198451.122437,,,,1781198451.122074127,-1.836764164,-2.807976960,-0.309987888,-0.684149375
1781198451.123514,-1.823613014,18.106708283,0.000000000,,,,,
1781198451.123597,,,,1781198451.123209238,-1.839710994,-2.809889447,-0.310685465,-0.665160236
1781198451.124387,-1.782666839,18.051068678,0.000000000,,,,,
1781198451.124457,,,,1781198451.124207973,-1.842797335,-2.811846139,-0.311393812,-0.645347004
1781198451.125391,-1.739559481,17.991504466,0.000000000,,,,,
1781198451.125497,,,,1781198451.125175714,-1.845178612,-2.813318554,-0.311927163,-0.630118455
